A,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,True,3.0,4.0,zag,10.28,-0.32,0.0,4.0,1.0,Provável,2017,0.0,0.0,0.206896551724138,0.0,0.0,0.0,0.0,0.0,0.827586206896552,1.2,0.0,0.0,0.103448275862069,0.0,0.413793103448276,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897,0.0,0.96551724137931,1.8,0.0,0.0,0.937931034482759,0.34482758620689696,0.2,0.241379310344828,0.6,2.4,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,2.30615119481211,home.team,-1.47,-2.1
0.0,87342,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,True,-2.1,2.48,zag,8.81,-1.47,0.0,5.0,0.0,Provável,2017,0.0,0.0,0.23333333333333306,0.0,0.0,0.0,0.0,0.0,0.833333333333333,1.4,0.0,0.0,0.133333333333333,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.966666666666667,2.0,0.0,0.0,0.836666666666667,0.33333333333333304,0.2,0.23333333333333306,0.6,1.98,6.0,8.0,0.0,0.0,3.0,6.0,0.0,0.0,2.25920339943087,away.team,1.77,7.3
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,True,7.3,3.44,zag,10.58,1.77,2.0,6.0,1.0,Provável,2017,0.0,0.0,0.22580645161290305,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,1.6,0.0,0.0,0.129032258064516,0.2,0.387096774193548,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,1.0,2.4,0.0,0.0,1.04516129032258,0.387096774193548,0.6,0.258064516129032,0.8,2.36,0.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,2.97375557539994,home.team,0.39,7.1
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,7.1,4.05,zag,10.97,0.39,2.0,7.0,1.0,Provável,2017,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.875,1.4,0.0,0.0,0.125,0.2,0.375,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,1.0,2.4,0.0,0.0,1.234375,0.4375,0.8,0.28125,0.8,3.06,2.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,3.3445810234201603,away.team,-0.15,4.6
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,True,2.6,3.27,zag,9.99,0.54,2.0,12.0,0.0,Provável,2017,0.0,0.0,0.216216216216216,0.0,0.0,0.0,0.0,0.0,0.837837837837838,0.6,0.0,0.0,0.108108108108108,0.0,0.40540540540540493,0.6,0.027027027027027,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0540540540540541,0.2,1.10810810810811,1.8,0.0,0.0,1.20540540540541,0.4864864864864871,0.8,0.24324324324324306,0.0,1.02,2.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,3.46127786293508,home.team,0.57,5.3
0.0,87342,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,True,-1.1,3.05,zag,9.2,-1.36,1.0,15.0,0.0,Provável,2017,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.825,0.6,0.0,0.0,0.1,0.0,0.375,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.1,0.8,0.0,0.0,1.22,0.525,1.0,0.25,0.2,1.36,3.0,19.0,0.0,0.0,1.0,7.0,0.0,0.0,3.4826713884603,away.team,0.14,0.0
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,True,0.0,2.8,zag,9.34,0.14,1.0,16.0,0.0,Provável,2017,0.0,0.0,0.24390243902439,0.0,0.0,0.0,0.0,0.0,0.902439024390244,1.4,0.0,0.0,0.121951219512195,0.2,0.390243902439024,0.2,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487804878048781,0.0,1.1463414634146298,1.4,0.0,0.0,1.19024390243902,0.536585365853659,1.2,0.24390243902439,0.2,1.36,1.0,24.0,0.0,0.0,1.0,7.0,0.0,0.0,3.07578354967388,away.team,-0.14,0.5
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,True,0.5,2.62,zag,9.2,-0.14,0.0,17.0,0.0,Provável,2017,0.0,0.0,0.23809523809523805,0.0,0.0,0.0,0.0,0.0,0.880952380952381,1.2,0.0,0.0,0.119047619047619,0.2,0.404761904761905,0.4,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,1.1190476190476202,1.2,0.0,0.0,1.17380952380952,0.523809523809524,0.8,0.23809523809523805,0.2,0.94,1.0,30.0,0.0,0.0,1.0,7.0,0.0,0.0,2.41007146044354,home.team,0.74,3.8
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,True,4.2,2.57,zag,9.63,0.87,3.0,27.0,0.0,Provável,2017,0.0,0.0,0.23076923076923106,0.0,0.0,0.0,0.0,0.0,0.8076923076923079,0.8,0.0,0.0,0.0961538461538462,0.0,0.42307692307692296,0.8,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.4,1.03846153846154,0.8,0.0,0.0,1.13653846153846,0.5576923076923079,1.2,0.211538461538462,0.0,1.2,1.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,1.82196475145804,home.team,0.21,5.5
0.0,87342,1.0,0.0,Grêmio,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,True,5.5,2.73,zag,9.84,0.21,2.0,28.0,1.0,Provável,2017,0.0,0.0,0.245283018867925,0.0,0.0,0.0,0.0,0.0,0.8301886792452831,1.0,0.0,0.0,0.11320754716981098,0.2,0.415094339622642,0.6,0.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754716981132075,0.2,1.05660377358491,1.0,0.0,0.0,1.2188679245283,0.5849056603773579,1.2,0.226415094339623,0.2,1.78,1.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,2.1619178728362702,away.team,1.06,11.2
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,True,11.2,3.18,zag,10.9,1.06,4.0,29.0,1.0,Nulo,2017,0.0,0.0,0.24074074074074106,0.0,0.0,0.0,0.0,0.0,0.833333333333333,1.2,0.0,0.0,0.111111111111111,0.2,0.4259259259259261,0.8,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740740740740741,0.2,1.07407407407407,1.4,0.0,0.0,1.4037037037037,0.648148148148148,2.0,0.24074074074074106,0.4,4.02,0.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,3.78888725969336,away.team,0.0,0.0
0.0,87342,0.0,0.0,Grêmio,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,True,2.4,3.28,zag,9.51,-0.63,2.0,34.0,0.0,Provável,2017,0.0,0.0,0.22033898305084695,0.0,0.0,0.0,0.0,0.0,0.8135593220338979,0.6,0.0,0.0,0.101694915254237,0.0,0.457627118644068,0.8,0.0169491525423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677966101694915,0.0,1.01694915254237,0.4,0.0,0.0,1.4271186440678,0.677966101694915,1.0,0.22033898305084695,0.0,1.68,1.0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,3.86587635601554,home.team,2.93,18.8
0.0,87350,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,1.3,4.1,lat,7.54,-1.33,1.0,12.0,0.0,Provável,2017,0.0,0.0,0.22857142857142895,0.0,0.0,0.0,0.0,0.0,1.05714285714286,0.0,0.0857142857142857,0.0,0.2,0.0,0.942857142857143,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714286,0.0,1.62857142857143,0.6,0.0,0.0,1.72,1.05714285714286,0.2,0.14285714285714302,0.0,0.26,2.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,0.411096095821889,away.team,-0.49,-0.9
0.0,87350,0.0,0.0,São Paulo,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,True,-1.0,1.57,lat,6.4,-0.65,1.0,20.0,0.0,Provável,2017,0.0,0.0,0.18604651162790695,0.0,0.0,0.0,0.0,0.0,1.04651162790698,0.6,0.0697674418604651,0.0,0.18604651162790695,0.0,0.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534884,0.0,1.55813953488372,0.8,0.0,0.0,1.3558139534883702,0.9069767441860458,0.2,0.116279069767442,0.0,-0.2,2.0,13.0,0.0,0.0,3.0,8.0,0.0,0.0,0.620394139953698,home.team,0.85,4.6
0.0,87350,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,True,4.6,2.18,lat,7.25,0.85,3.0,21.0,0.0,Provável,2017,0.0,0.0,0.181818181818182,0.0,0.0,0.0,0.0,0.0,1.06818181818182,1.0,0.0681818181818182,0.0,0.20454545454545495,0.2,0.8409090909090909,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,1.6136363636363602,1.6,0.0,0.0,1.42954545454545,0.954545454545455,0.8,0.113636363636364,0.0,0.72,1.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,1.60069429380573,away.team,0.21,4.7
1.0,87350,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,4.7,2.6,lat,7.46,0.21,0.0,22.0,0.0,Nulo,2017,0.0222222222222222,0.2,0.17777777777777806,0.0,0.0,0.0,0.0,0.0,1.04444444444444,1.0,0.0666666666666667,0.0,0.2,0.2,0.8222222222222221,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,1.6,1.8,0.0,0.0,1.50222222222222,0.933333333333333,0.8,0.111111111111111,0.0,1.66,2.0,27.0,0.0,0.0,4.0,8.0,0.0,0.0,2.09719389237672,away.team,-0.18,3.1
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,True,8.5,5.07,zag,10.15,2.14,2.0,4.0,1.0,Provável,2017,0.009009009009009007,0.0,0.018018018018018004,0.0,0.0,0.0,0.0,0.0,0.135135135135135,0.8,0.018018018018018004,0.0,0.018018018018018004,0.0,0.18018018018018,0.6,0.0,0.0,0.009009009009009007,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.44144144144144093,1.6,0.0,0.0,0.502702702702703,0.162162162162162,1.2,0.045045045045045,0.2,4.06,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,3.7794179446047,away.team,-0.25,1.9
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,4.7,5.0,zag,9.99,-0.16,0.0,5.0,1.0,Provável,2017,0.00892857142857143,0.0,0.0178571428571429,0.0,0.0,0.0,0.0,0.0,0.133928571428571,0.8,0.0178571428571429,0.0,0.0178571428571429,0.0,0.178571428571429,0.6,0.0,0.0,0.00892857142857143,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285711,1.8,0.0,0.0,0.5401785714285721,0.160714285714286,1.2,0.0535714285714286,0.4,5.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,3.73951868560648,home.team,-1.25,-2.1
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,True,2.9,4.27,zag,9.18,0.1,1.0,13.0,0.0,Provável,2017,0.00833333333333333,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.2,0.025,0.2,0.0166666666666667,0.0,0.175,0.2,0.0,0.0,0.00833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.8,0.0,0.0,0.545,0.175,0.6,0.05,0.0,0.98,1.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,2.8672286270892298,home.team,-0.42,0.5
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,True,0.5,3.8,zag,8.76,-0.42,1.0,14.0,0.0,Provável,2017,0.008264462809917359,0.0,0.0165289256198347,0.0,0.0,0.0,0.0,0.0,0.140495867768595,0.4,0.0247933884297521,0.2,0.0165289256198347,0.0,0.181818181818182,0.4,0.0,0.0,0.008264462809917359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793388429752071,1.6,0.0,0.0,0.5446280991735539,0.181818181818182,0.8,0.0495867768595041,0.0,1.08,2.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,1.6515649144573998,away.team,0.97,6.7
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,True,5.0,4.21,zag,9.52,-0.21,1.0,17.0,1.0,Provável,2017,0.00806451612903226,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.16935483870967702,1.0,0.0241935483870968,0.2,0.0403225806451613,0.6,0.193548387096774,0.8,0.0,0.0,0.00806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,0.0,0.0,0.6258064516129029,0.209677419354839,1.2,0.0564516129032258,0.2,3.02,2.0,30.0,0.0,0.0,0.0,7.0,0.0,0.0,2.4337670846287303,away.team,-0.52,0.8
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,True,3.5,3.65,zag,9.12,0.3,2.0,23.0,0.0,Provável,2017,0.007692307692307691,0.0,0.0230769230769231,0.0,0.0,0.0,0.0,0.0,0.223076923076923,1.2,0.0230769230769231,0.0,0.0538461538461538,0.4,0.207692307692308,0.2,0.0,0.0,0.007692307692307691,0.0,0.0,0.0,0.0,0.0,0.007692307692307691,0.2,0.507692307692308,0.2,0.0,0.0,0.637692307692308,0.223076923076923,0.4,0.0615384615384615,0.2,0.9,1.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,2.43595748913828,home.team,-0.41,1.1
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,True,1.1,3.47,zag,8.71,-0.41,0.0,24.0,0.0,Provável,2017,0.007633587786259541,0.0,0.0229007633587786,0.0,0.0,0.0,0.0,0.0,0.229007633587786,1.4,0.0305343511450382,0.2,0.0610687022900763,0.6,0.213740458015267,0.4,0.0,0.0,0.007633587786259541,0.0,0.0,0.0,0.0,0.0,0.007633587786259541,0.2,0.5190839694656489,0.6,0.0,0.0,0.641221374045801,0.22137404580152695,0.4,0.0610687022900763,0.2,1.12,1.0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,2.40898780034732,away.team,0.61,4.4
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,True,8.0,3.77,zag,9.92,1.21,4.0,25.0,0.0,Provável,2017,0.0075757575757575794,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.22727272727272704,0.6,0.0303030303030303,0.2,0.0606060606060606,0.6,0.234848484848485,1.0,0.0,0.0,0.0075757575757575794,0.0,0.0,0.0,0.0,0.0,0.0075757575757575794,0.2,0.5227272727272729,0.8,0.0,0.0,0.696969696969697,0.25,1.2,0.0606060606060606,0.0,2.52,3.0,24.0,0.0,0.0,1.0,9.0,0.0,0.0,2.71751520490482,home.team,-0.82,-0.3
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,True,3.3,3.74,zag,9.35,-0.57,0.0,26.0,1.0,Provável,2017,0.0075187969924812,0.0,0.0225563909774436,0.0,0.0,0.0,0.0,0.0,0.233082706766917,0.8,0.0300751879699248,0.2,0.0601503759398496,0.6,0.233082706766917,1.0,0.0,0.0,0.0075187969924812,0.0,0.0,0.0,0.0,0.0,0.0075187969924812,0.2,0.548872180451128,1.6,0.0,0.0,0.7165413533834591,0.24812030075188,1.2,0.0676691729323308,0.2,3.18,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.6554137572555803,away.team,0.44,2.1
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,True,6.2,3.88,zag,9.92,0.57,1.0,27.0,1.0,Provável,2017,0.00746268656716418,0.0,0.0223880597014925,0.0,0.0,0.0,0.0,0.0,0.246268656716418,1.2,0.0298507462686567,0.2,0.0597014925373134,0.6,0.238805970149254,1.2,0.0,0.0,0.00746268656716418,0.0,0.0,0.0,0.0,0.0,0.00746268656716418,0.2,0.544776119402985,1.6,0.0,0.0,0.7574626865671641,0.253731343283582,1.4,0.0746268656716418,0.4,4.42,0.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,2.81482188108275,home.team,-0.51,-0.4
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,True,1.1,3.73,zag,9.02,-0.9,1.0,28.0,0.0,Provável,2017,0.007407407407407409,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.251851851851852,1.0,0.0296296296296296,0.2,0.0592592592592593,0.2,0.244444444444444,1.2,0.0,0.0,0.007407407407407409,0.0,0.0,0.0,0.0,0.0,0.007407407407407409,0.0,0.555555555555556,1.8,0.0,0.0,0.76,0.25925925925925897,1.2,0.0740740740740741,0.4,3.94,1.0,15.0,0.0,0.0,1.0,10.0,0.0,0.0,2.79753860066706,away.team,1.38,7.2
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,True,-0.3,3.52,zag,8.69,-0.33,0.0,29.0,0.0,Provável,2017,0.007352941176470591,0.0,0.0220588235294118,0.0,0.0,0.0,0.0,0.0,0.25,0.8,0.0294117647058824,0.0,0.0588235294117647,0.0,0.242647058823529,1.0,0.0,0.0,0.007352941176470591,0.0,0.0,0.0,0.0,0.0,0.007352941176470591,0.0,0.558823529411765,1.6,0.0,0.0,0.7522058823529408,0.257352941176471,1.2,0.0735294117647059,0.4,3.66,3.0,18.0,0.0,0.0,2.0,10.0,0.0,0.0,2.827818161685,home.team,0.2,1.1
0.0,87393,1.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,True,1.1,3.4,zag,8.89,0.2,2.0,30.0,0.0,Provável,2017,0.0072992700729927,0.0,0.0291970802919708,0.0,0.0,0.0,0.0,0.0,0.255474452554745,1.0,0.0291970802919708,0.0,0.0583941605839416,0.0,0.248175182481752,0.6,0.0,0.0,0.0072992700729927,0.0,0.0,0.0,0.0,0.0,0.0072992700729927,0.0,0.562043795620438,1.6,0.0,0.0,0.754744525547445,0.27007299270073,0.8,0.072992700729927,0.4,2.28,3.0,22.0,0.0,0.0,1.0,10.0,0.0,0.0,2.82252841733554,away.team,0.83,6.4
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,True,6.4,3.54,zag,9.72,0.83,1.0,31.0,1.0,Provável,2017,0.0072463768115942,0.0,0.0289855072463768,0.0,0.0,0.0,0.0,0.0,0.253623188405797,0.8,0.0289855072463768,0.0,0.0579710144927536,0.0,0.246376811594203,0.6,0.0,0.0,0.0072463768115942,0.0,0.0,0.0,0.0,0.0,0.0072463768115942,0.0,0.565217391304348,1.0,0.0,0.0,0.795652173913043,0.27536231884058004,1.0,0.0797101449275362,0.4,2.9,0.0,29.0,0.0,0.0,0.0,10.0,0.0,0.0,2.94097489505323,home.team,-0.31,4.9
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,True,3.6,3.54,zag,9.37,-0.35,2.0,32.0,0.0,Provável,2017,0.00719424460431655,0.0,0.0287769784172662,0.0,0.0,0.0,0.0,0.0,0.25179856115107896,0.4,0.0287769784172662,0.0,0.0575539568345324,0.0,0.25179856115107896,0.6,0.0,0.0,0.00719424460431655,0.0,0.0,0.0,0.0,0.0,0.00719424460431655,0.0,0.5683453237410071,1.2,0.0,0.0,0.8158273381294959,0.287769784172662,1.2,0.079136690647482,0.2,2.38,1.0,4.0,0.0,0.0,3.0,11.0,0.0,0.0,2.7410460290431704,away.team,-0.86,-0.2
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,True,1.2,3.44,zag,9.0,-0.37,1.0,33.0,0.0,Provável,2017,0.007142857142857141,0.0,0.0285714285714286,0.0,0.0,0.0,0.0,0.0,0.264285714285714,0.6,0.0285714285714286,0.0,0.0571428571428571,0.0,0.2571428571428569,0.6,0.0,0.0,0.007142857142857141,0.0,0.0,0.0,0.0,0.0,0.007142857142857141,0.0,0.564285714285714,0.8,0.0,0.0,0.8185714285714291,0.29285714285714304,1.2,0.0785714285714286,0.2,2.4,2.0,9.0,0.0,0.0,3.0,11.0,0.0,0.0,2.82687499232319,home.team,-0.15,-0.3
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,True,6.7,3.58,zag,9.81,0.81,1.0,36.0,1.0,Provável,2017,0.0069930069930069895,0.0,0.027972027972028,0.0,0.0,0.0,0.0,0.0,0.258741258741259,0.4,0.027972027972028,0.0,0.0559440559440559,0.0,0.251748251748252,0.4,0.0,0.0,0.0069930069930069895,0.0,0.0,0.0,0.0,0.0,0.0069930069930069895,0.0,0.5524475524475521,0.2,0.0,0.0,0.848251748251748,0.293706293706294,0.8,0.0839160839160839,0.2,2.3,0.0,19.0,0.0,0.0,3.0,11.0,0.0,0.0,2.85968141193696,home.team,-1.06,0.0
0.0,87393,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,True,0.0,3.44,zag,8.75,-1.06,0.0,37.0,0.0,Provável,2017,0.00694444444444444,0.0,0.0277777777777778,0.0,0.0,0.0,0.0,0.0,0.263888888888889,0.6,0.0277777777777778,0.0,0.0555555555555556,0.0,0.256944444444444,0.4,0.0,0.0,0.00694444444444444,0.0,0.0,0.0,0.0,0.0,0.00694444444444444,0.0,0.548611111111111,0.0,0.0,0.0,0.8423611111111109,0.29166666666666696,0.4,0.0833333333333333,0.2,1.58,2.0,26.0,0.0,0.0,2.0,11.0,0.0,0.0,2.6574005678064,away.team,1.43,8.7
0.0,87437,0.0,0.0,Vitória,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,True,3.5,3.5,lat,2.25,0.25,3.0,15.0,0.0,Provável,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.4,0.0,0.0,0.0769230769230769,0.2,0.0769230769230769,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384621,1.2,0.0,0.0,0.269230769230769,0.23076923076923106,0.6,0.0,0.0,0.7,3.0,19.0,0.0,0.0,1.0,7.0,0.0,0.0,1.10679718105893,home.team,-0.36,0.8
0.0,87437,1.0,0.0,Vitória,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,True,0.8,2.15,lat,1.89,-0.36,3.0,16.0,0.0,Provável,2017,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.28571428571428603,0.8,0.0,0.0,0.0714285714285714,0.2,0.14285714285714302,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,2.4,0.0,0.0,0.307142857142857,0.42857142857142894,1.2,0.0,0.0,0.86,2.0,22.0,0.0,0.0,1.0,7.0,0.0,0.0,1.10760000802536,home.team,0.81,5.0
0.0,87437,0.0,0.0,Vitória,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,5.0,3.1,lat,2.7,0.81,1.0,17.0,1.0,Provável,2017,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0666666666666667,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06666666666667,3.2,0.0,0.0,0.62,0.4666666666666671,1.4,0.0666666666666667,0.2,1.86,0.0,30.0,0.0,0.0,0.0,7.0,0.0,0.0,1.80249826629598,away.team,0.18,4.6
